level,vaccination_date,vaccinated,geography,lower_age_limit,region
local,2021-01-28,2763,J06000106,,North East
local,2021-01-29,4550,J06000106,,North East
local,2021-01-30,3307,J06000106,,North East
local,2021-01-31,1900,J06000106,,North East
local,2021-02-01,2730,J06000106,,North East
local,2021-02-02,2929,J06000106,,North East
local,2021-02-03,3346,J06000106,,North East
local,2021-02-04,3851,J06000106,,North East
local,2021-02-05,2748,J06000106,,North East
local,2021-02-06,4945,J06000106,,North East
local,2021-02-07,1830,J06000106,,North East
local,2021-02-08,3195,J06000106,,North East
local,2021-02-09,4221,J06000106,,North East
local,2021-02-10,3433,J06000106,,North East
local,2021-02-11,4537,J06000106,,North East
local,2021-02-12,3209,J06000106,,North East
local,2021-02-13,4359,J06000106,,North East
local,2021-02-14,1171,J06000106,,North East
local,2021-02-15,3933,J06000106,,North East
local,2021-02-16,4405,J06000106,,North East
local,2021-02-17,4223,J06000106,,North East
local,2021-02-18,4101,J06000106,,North East
local,2021-02-19,3960,J06000106,,North East
local,2021-02-20,4456,J06000106,,North East
local,2021-02-21,498,J06000106,,North East
local,2021-02-22,827,J06000106,,North East
local,2021-02-23,2696,J06000106,,North East
local,2021-02-24,4034,J06000106,,North East
local,2021-02-25,6077,J06000106,,North East
local,2021-02-26,5572,J06000106,,North East
local,2021-02-27,2167,J06000106,,North East
local,2021-02-28,908,J06000106,,North East
local,2021-03-01,1848,J06000106,,North East
local,2021-03-02,1085,J06000106,,North East
local,2021-03-03,2673,J06000106,,North East
local,2021-03-04,4547,J06000106,,North East
local,2021-03-05,5403,J06000106,,North East
local,2021-03-06,4170,J06000106,,North East
local,2021-03-07,1428,J06000106,,North East
local,2021-03-08,2906,J06000106,,North East
local,2021-03-09,3266,J06000106,,North East
local,2021-03-10,2832,J06000106,,North East
local,2021-03-11,3219,J06000106,,North East
local,2021-03-12,5155,J06000106,,North East
local,2021-03-13,2084,J06000106,,North East
local,2021-03-14,2696,J06000106,,North East
local,2021-03-15,5153,J06000106,,North East
local,2021-03-16,6769,J06000106,,North East
local,2021-03-17,7975,J06000106,,North East
local,2021-03-18,8497,J06000106,,North East
local,2021-03-19,6429,J06000106,,North East
local,2021-03-20,7802,J06000106,,North East
local,2021-03-21,3819,J06000106,,North East
local,2021-03-22,5328,J06000106,,North East
local,2021-03-23,9063,J06000106,,North East
local,2021-03-24,8954,J06000106,,North East
local,2021-03-25,8858,J06000106,,North East
local,2021-03-26,7065,J06000106,,North East
local,2021-03-27,8600,J06000106,,North East
local,2021-03-28,5659,J06000106,,North East
local,2021-03-29,8101,J06000106,,North East
local,2021-03-30,7346,J06000106,,North East
local,2021-03-31,9652,J06000106,,North East
local,2021-04-01,10868,J06000106,,North East
local,2021-04-02,4250,J06000106,,North East
local,2021-04-03,3919,J06000106,,North East
local,2021-04-04,1215,J06000106,,North East
local,2021-04-05,1124,J06000106,,North East
local,2021-04-06,3509,J06000106,,North East
local,2021-04-07,7728,J06000106,,North East
local,2021-04-08,9347,J06000106,,North East
local,2021-04-09,8534,J06000106,,North East
local,2021-04-10,11400,J06000106,,North East
local,2021-04-11,5568,J06000106,,North East
local,2021-04-12,5952,J06000106,,North East
local,2021-04-13,5360,J06000106,,North East
local,2021-04-14,6013,J06000106,,North East
local,2021-04-15,6325,J06000106,,North East
local,2021-04-16,10311,J06000106,,North East
local,2021-04-17,8211,J06000106,,North East
local,2021-04-18,2637,J06000106,,North East
local,2021-04-19,5520,J06000106,,North East
local,2021-04-20,6254,J06000106,,North East
local,2021-04-21,5666,J06000106,,North East
local,2021-04-22,6585,J06000106,,North East
local,2021-04-23,8159,J06000106,,North East
local,2021-04-24,13429,J06000106,,North East
local,2021-04-25,4342,J06000106,,North East
local,2021-04-26,4816,J06000106,,North East
local,2021-04-27,7347,J06000106,,North East
local,2021-04-28,6821,J06000106,,North East
local,2021-04-29,8881,J06000106,,North East
local,2021-04-30,6600,J06000106,,North East
local,2021-05-01,6697,J06000106,,North East
local,2021-05-02,1443,J06000106,,North East
local,2021-05-03,1066,J06000106,,North East
local,2021-05-04,7430,J06000106,,North East
local,2021-05-05,11119,J06000106,,North East
local,2021-05-06,15416,J06000106,,North East
local,2021-05-07,10631,J06000106,,North East
local,2021-05-08,9688,J06000106,,North East
local,2021-05-09,2691,J06000106,,North East
local,2021-05-10,4707,J06000106,,North East
local,2021-05-11,4822,J06000106,,North East
local,2021-05-12,15222,J06000106,,North East
local,2021-05-13,12234,J06000106,,North East
local,2021-05-14,8138,J06000106,,North East
local,2021-05-15,7075,J06000106,,North East
local,2021-05-16,3380,J06000106,,North East
local,2021-05-17,4092,J06000106,,North East
local,2021-05-18,5176,J06000106,,North East
local,2021-05-19,7206,J06000106,,North East
local,2021-05-20,8309,J06000106,,North East
local,2021-05-21,7463,J06000106,,North East
local,2021-05-22,13335,J06000106,,North East
local,2021-05-23,5199,J06000106,,North East
local,2021-05-24,6572,J06000106,,North East
local,2021-05-25,6311,J06000106,,North East
local,2021-05-26,10309,J06000106,,North East
local,2021-05-27,7506,J06000106,,North East
local,2021-05-28,11943,J06000106,,North East
local,2021-05-29,8647,J06000106,,North East
local,2021-05-30,3690,J06000106,,North East
local,2021-05-31,1670,J06000106,,North East
local,2021-06-01,6682,J06000106,,North East
local,2021-06-02,6212,J06000106,,North East
local,2021-06-03,8515,J06000106,,North East
local,2021-06-04,7665,J06000106,,North East
local,2021-06-05,10271,J06000106,,North East
local,2021-06-06,4500,J06000106,,North East
local,2021-06-07,4630,J06000106,,North East
local,2021-06-08,7533,J06000106,,North East
local,2021-06-09,7641,J06000106,,North East
local,2021-06-10,8058,J06000106,,North East
local,2021-06-11,6618,J06000106,,North East
local,2021-06-12,7726,J06000106,,North East
local,2021-06-13,5481,J06000106,,North East
local,2021-06-14,5749,J06000106,,North East
local,2021-06-15,5204,J06000106,,North East
local,2021-06-16,5759,J06000106,,North East
local,2021-06-17,5190,J06000106,,North East
local,2021-06-18,5665,J06000106,,North East
local,2021-06-19,5252,J06000106,,North East
local,2021-06-20,2343,J06000106,,North East
local,2021-06-21,2297,J06000106,,North East
local,2021-06-22,3219,J06000106,,North East
local,2021-06-23,4127,J06000106,,North East
local,2021-06-24,3458,J06000106,,North East
local,2021-06-25,2864,J06000106,,North East
local,2021-06-26,3124,J06000106,,North East
local,2021-06-27,1771,J06000106,,North East
local,2021-06-28,3525,J06000106,,North East
local,2021-06-29,3167,J06000106,,North East
local,2021-06-30,3423,J06000106,,North East
local,2021-07-01,4805,J06000106,,North East
local,2021-07-02,3690,J06000106,,North East
local,2021-07-03,4051,J06000106,,North East
local,2021-07-04,2517,J06000106,,North East
local,2021-07-05,2267,J06000106,,North East
local,2021-07-06,2460,J06000106,,North East
local,2021-07-07,2783,J06000106,,North East
local,2021-07-08,3460,J06000106,,North East
local,2021-07-09,3156,J06000106,,North East
local,2021-07-10,5047,J06000106,,North East
local,2021-07-11,2173,J06000106,,North East
local,2021-07-12,2082,J06000106,,North East
local,2021-07-13,1890,J06000106,,North East
local,2021-07-14,2609,J06000106,,North East
local,2021-07-15,4487,J06000106,,North East
local,2021-07-16,3501,J06000106,,North East
local,2021-07-17,4485,J06000106,,North East
local,2021-07-18,3291,J06000106,,North East
local,2021-07-19,1805,J06000106,,North East
local,2021-07-20,2147,J06000106,,North East
local,2021-07-21,2486,J06000106,,North East
local,2021-07-22,2838,J06000106,,North East
local,2021-07-23,2377,J06000106,,North East
local,2021-07-24,3694,J06000106,,North East
local,2021-07-25,2622,J06000106,,North East
local,2021-07-26,1507,J06000106,,North East
local,2021-07-27,1296,J06000106,,North East
local,2021-07-28,3121,J06000106,,North East
local,2021-07-29,2264,J06000106,,North East
local,2021-07-30,2001,J06000106,,North East
local,2021-07-31,3227,J06000106,,North East
local,2021-08-01,1924,J06000106,,North East
local,2021-08-02,1573,J06000106,,North East
local,2021-08-03,1319,J06000106,,North East
local,2021-08-04,2593,J06000106,,North East
local,2021-08-05,2677,J06000106,,North East
local,2021-08-06,2175,J06000106,,North East
local,2021-08-07,2202,J06000106,,North East
local,2021-08-08,2718,J06000106,,North East
local,2021-08-09,1427,J06000106,,North East
local,2021-08-10,1363,J06000106,,North East
local,2021-08-11,2802,J06000106,,North East
local,2021-08-12,2701,J06000106,,North East
local,2021-08-13,2917,J06000106,,North East
local,2021-08-14,2703,J06000106,,North East
local,2021-08-15,2691,J06000106,,North East
local,2021-08-16,1121,J06000106,,North East
local,2021-08-17,2774,J06000106,,North East
local,2021-08-18,2340,J06000106,,North East
local,2021-08-19,2116,J06000106,,North East
local,2021-08-20,1924,J06000106,,North East
local,2021-08-21,1976,J06000106,,North East
local,2021-08-22,1390,J06000106,,North East
local,2021-08-23,1703,J06000106,,North East
local,2021-08-24,2837,J06000106,,North East
local,2021-08-25,3021,J06000106,,North East
local,2021-08-26,2941,J06000106,,North East
local,2021-08-27,1959,J06000106,,North East
local,2021-08-28,1869,J06000106,,North East
local,2021-08-29,2351,J06000106,,North East
local,2021-08-30,1747,J06000106,,North East
local,2021-08-31,2703,J06000106,,North East
local,2021-09-01,3166,J06000106,,North East
local,2021-09-02,2664,J06000106,,North East
local,2021-09-03,2407,J06000106,,North East
local,2021-09-04,2973,J06000106,,North East
local,2021-09-05,1259,J06000106,,North East
local,2021-09-06,1090,J06000106,,North East
local,2021-09-07,1563,J06000106,,North East
local,2021-09-08,1946,J06000106,,North East
local,2021-09-09,2275,J06000106,,North East
local,2021-09-10,1759,J06000106,,North East
local,2021-09-11,2182,J06000106,,North East
local,2021-09-12,1811,J06000106,,North East
local,2021-09-13,932,J06000106,,North East
local,2021-09-14,1452,J06000106,,North East
local,2021-09-15,2216,J06000106,,North East
local,2021-09-16,2330,J06000106,,North East
local,2021-09-17,2335,J06000106,,North East
local,2021-09-18,2263,J06000106,,North East
local,2021-09-19,1234,J06000106,,North East
local,2021-09-20,1304,J06000106,,North East
local,2021-09-21,1589,J06000106,,North East
local,2021-09-22,2442,J06000106,,North East
local,2021-09-23,1975,J06000106,,North East
local,2021-09-24,1598,J06000106,,North East
local,2021-09-25,2135,J06000106,,North East
local,2021-09-26,1183,J06000106,,North East
local,2021-09-27,1809,J06000106,,North East
local,2021-09-28,2171,J06000106,,North East
local,2021-09-29,2331,J06000106,,North East
local,2021-09-30,3163,J06000106,,North East
local,2021-10-01,2461,J06000106,,North East
local,2021-10-02,3188,J06000106,,North East
local,2021-10-03,1834,J06000106,,North East
local,2021-10-04,1735,J06000106,,North East
local,2021-10-05,3241,J06000106,,North East
local,2021-10-06,2551,J06000106,,North East
local,2021-10-07,3056,J06000106,,North East
local,2021-10-08,3057,J06000106,,North East
local,2021-10-09,3765,J06000106,,North East
local,2021-10-10,1890,J06000106,,North East
local,2021-10-11,1895,J06000106,,North East
local,2021-10-12,3023,J06000106,,North East
local,2021-10-13,2313,J06000106,,North East
local,2021-10-14,2536,J06000106,,North East
local,2021-10-15,2618,J06000106,,North East
local,2021-10-16,4501,J06000106,,North East
local,2021-10-17,1878,J06000106,,North East
local,2021-10-18,1709,J06000106,,North East
local,2021-10-19,2515,J06000106,,North East
local,2021-10-20,3050,J06000106,,North East
local,2021-10-21,3131,J06000106,,North East
local,2021-10-22,3291,J06000106,,North East
local,2021-10-23,5336,J06000106,,North East
local,2021-10-24,2007,J06000106,,North East
local,2021-10-25,1864,J06000106,,North East
local,2021-10-26,2180,J06000106,,North East
local,2021-10-27,3078,J06000106,,North East
local,2021-10-28,2954,J06000106,,North East
local,2021-10-29,2522,J06000106,,North East
local,2021-10-30,3627,J06000106,,North East
local,2021-10-31,2869,J06000106,,North East
local,2021-11-01,2891,J06000106,,North East
local,2021-11-02,3055,J06000106,,North East
local,2021-11-03,3104,J06000106,,North East
local,2021-11-04,3122,J06000106,,North East
local,2021-11-05,3822,J06000106,,North East
local,2021-11-06,4993,J06000106,,North East
local,2021-11-07,2471,J06000106,,North East
local,2021-11-08,2941,J06000106,,North East
local,2021-11-09,4426,J06000106,,North East
local,2021-11-10,3544,J06000106,,North East
local,2021-11-11,3814,J06000106,,North East
local,2021-11-12,2923,J06000106,,North East
local,2021-11-13,4724,J06000106,,North East
local,2021-11-14,3110,J06000106,,North East
local,2021-11-15,2915,J06000106,,North East
local,2021-11-16,3692,J06000106,,North East
local,2021-11-17,3762,J06000106,,North East
local,2021-11-18,3228,J06000106,,North East
local,2021-11-19,4410,J06000106,,North East
local,2021-11-20,4926,J06000106,,North East
local,2021-11-21,3200,J06000106,,North East
local,2021-11-22,2671,J06000106,,North East
local,2021-11-23,3865,J06000106,,North East
local,2021-11-24,3971,J06000106,,North East
local,2021-11-25,4079,J06000106,,North East
local,2021-11-26,4282,J06000106,,North East
local,2021-11-27,3476,J06000106,,North East
local,2021-11-28,2667,J06000106,,North East
local,2021-11-29,3222,J06000106,,North East
local,2021-11-30,3247,J06000106,,North East
local,2021-12-01,3919,J06000106,,North East
local,2021-12-02,4163,J06000106,,North East
local,2021-12-03,4258,J06000106,,North East
local,2021-12-04,4908,J06000106,,North East
local,2021-12-05,2558,J06000106,,North East
local,2021-12-06,3439,J06000106,,North East
local,2021-12-07,3922,J06000106,,North East
local,2021-12-08,5697,J06000106,,North East
local,2021-12-09,4444,J06000106,,North East
local,2021-12-10,4763,J06000106,,North East
local,2021-12-11,5113,J06000106,,North East
local,2021-12-12,4061,J06000106,,North East
local,2021-12-13,3411,J06000106,,North East
local,2021-12-14,5565,J06000106,,North East
local,2021-12-15,9124,J06000106,,North East
local,2021-12-16,8120,J06000106,,North East
local,2021-12-17,7013,J06000106,,North East
local,2021-12-18,5789,J06000106,,North East
local,2021-12-19,6631,J06000106,,North East
local,2021-12-20,7569,J06000106,,North East
local,2021-12-21,7087,J06000106,,North East
local,2021-12-22,7933,J06000106,,North East
local,2021-12-23,5411,J06000106,,North East
local,2021-12-24,1036,J06000106,,North East
local,2021-12-25,0,J06000106,,North East
local,2021-12-26,278,J06000106,,North East
local,2021-12-27,2360,J06000106,,North East
local,2021-12-28,3593,J06000106,,North East
local,2021-12-29,5048,J06000106,,North East
local,2021-12-30,5287,J06000106,,North East
local,2021-12-31,1244,J06000106,,North East
local,2022-01-01,356,J06000106,,North East
local,2022-01-02,2042,J06000106,,North East
local,2022-01-03,1900,J06000106,,North East
local,2022-01-04,2805,J06000106,,North East
local,2022-01-05,3299,J06000106,,North East
local,2022-01-06,2849,J06000106,,North East
local,2022-01-07,2992,J06000106,,North East
local,2022-01-08,3257,J06000106,,North East
local,2022-01-09,1009,J06000106,,North East
local,2022-01-10,1870,J06000106,,North East
local,2022-01-11,1634,J06000106,,North East
local,2022-01-12,2301,J06000106,,North East
local,2022-01-13,1345,J06000106,,North East
local,2022-01-14,2008,J06000106,,North East
local,2022-01-15,1002,J06000106,,North East
local,2022-01-16,652,J06000106,,North East
local,2022-01-17,1157,J06000106,,North East
