start_date,end_date,geography,geography_code,threshold_level,file_name,level,publication_date,proportion_pos,proportion_pos_low_95,proportion_pos_high_95
2021-08-02,2021-08-08,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.877,0.862,0.892
2021-08-02,2021-08-08,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.882,0.867,0.8959999999999999
2021-08-02,2021-08-08,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9,0.8859999999999999,0.912
2021-08-02,2021-08-08,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.879,0.863,0.893
2021-08-02,2021-08-08,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.877,0.861,0.892
2021-08-09,2021-08-15,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.895,0.882,0.9079999999999999
2021-08-09,2021-08-15,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8740000000000001,0.856,0.8909999999999999
2021-08-09,2021-08-15,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.888,0.872,0.902
2021-08-09,2021-08-15,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8909999999999999,0.8759999999999999,0.905
2021-08-09,2021-08-15,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9,0.8859999999999999,0.912
2021-08-09,2021-08-15,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.893,0.878,0.9059999999999999
2021-08-09,2021-08-15,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8959999999999999,0.882,0.9079999999999999
2021-08-09,2021-08-15,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.914,0.9009999999999999,0.925
2021-08-09,2021-08-15,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.893,0.879,0.9059999999999999
2021-08-09,2021-08-15,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.893,0.878,0.9059999999999999
2021-08-16,2021-08-22,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.8959999999999999,0.883,0.9079999999999999
2021-08-16,2021-08-22,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.875,0.857,0.8909999999999999
2021-08-16,2021-08-22,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.888,0.873,0.902
2021-08-16,2021-08-22,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.892,0.877,0.9059999999999999
2021-08-16,2021-08-22,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9,0.8859999999999999,0.9129999999999999
2021-08-16,2021-08-22,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.894,0.88,0.907
2021-08-16,2021-08-22,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8959999999999999,0.882,0.9079999999999999
2021-08-16,2021-08-22,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.915,0.903,0.9259999999999999
2021-08-16,2021-08-22,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.893,0.879,0.9059999999999999
2021-08-16,2021-08-22,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.894,0.879,0.907
2021-08-23,2021-08-29,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.898,0.884,0.91
2021-08-23,2021-08-29,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.877,0.8590000000000001,0.893
2021-08-23,2021-08-29,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.889,0.8740000000000001,0.903
2021-08-23,2021-08-29,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.894,0.879,0.9079999999999999
2021-08-23,2021-08-29,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.902,0.888,0.915
2021-08-23,2021-08-29,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.897,0.882,0.91
2021-08-23,2021-08-29,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8959999999999999,0.882,0.909
2021-08-23,2021-08-29,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.917,0.905,0.9279999999999999
2021-08-23,2021-08-29,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.894,0.88,0.907
2021-08-23,2021-08-29,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8959999999999999,0.8809999999999999,0.909
2021-08-30,2021-09-05,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.895,0.8809999999999999,0.907
2021-08-30,2021-09-05,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8740000000000001,0.855,0.89
2021-08-30,2021-09-05,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8859999999999999,0.87,0.9
2021-08-30,2021-09-05,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8909999999999999,0.8759999999999999,0.905
2021-08-30,2021-09-05,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.899,0.885,0.912
2021-08-30,2021-09-05,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.895,0.8809999999999999,0.9079999999999999
2021-08-30,2021-09-05,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.893,0.878,0.9059999999999999
2021-08-30,2021-09-05,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9159999999999999,0.904,0.927
2021-08-30,2021-09-05,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8909999999999999,0.8759999999999999,0.904
2021-08-30,2021-09-05,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.893,0.878,0.907
2021-09-06,2021-09-12,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.915,0.904,0.925
2021-09-06,2021-09-12,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.898,0.882,0.9109999999999999
2021-09-06,2021-09-12,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9079999999999999,0.895,0.92
2021-09-06,2021-09-12,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.912,0.899,0.9229999999999999
2021-09-06,2021-09-12,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9179999999999999,0.9059999999999999,0.929
2021-09-06,2021-09-12,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9159999999999999,0.904,0.927
2021-09-06,2021-09-12,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9129999999999999,0.9,0.924
2021-09-06,2021-09-12,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9329999999999999,0.9229999999999999,0.941
2021-09-06,2021-09-12,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9109999999999999,0.899,0.9229999999999999
2021-09-06,2021-09-12,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9129999999999999,0.9,0.925
2021-09-13,2021-09-19,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.9109999999999999,0.899,0.922
2021-09-13,2021-09-19,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.893,0.878,0.9079999999999999
2021-09-13,2021-09-19,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.903,0.89,0.915
2021-09-13,2021-09-19,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9079999999999999,0.894,0.92
2021-09-13,2021-09-19,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.914,0.9009999999999999,0.925
2021-09-13,2021-09-19,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9129999999999999,0.9,0.924
2021-09-13,2021-09-19,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9079999999999999,0.895,0.9209999999999999
2021-09-13,2021-09-19,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.93,0.92,0.9390000000000001
2021-09-13,2021-09-19,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9059999999999999,0.893,0.9179999999999999
2021-09-13,2021-09-19,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9079999999999999,0.895,0.92
2021-09-20,2021-09-26,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.9,0.887,0.912
2021-09-20,2021-09-26,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.88,0.8640000000000001,0.8959999999999999
2021-09-20,2021-09-26,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8909999999999999,0.877,0.905
2021-09-20,2021-09-26,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8959999999999999,0.8809999999999999,0.909
2021-09-20,2021-09-26,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.902,0.888,0.914
2021-09-20,2021-09-26,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.902,0.889,0.914
2021-09-20,2021-09-26,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8959999999999999,0.882,0.91
2021-09-20,2021-09-26,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9229999999999999,0.9129999999999999,0.9329999999999999
2021-09-20,2021-09-26,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.894,0.879,0.907
2021-09-20,2021-09-26,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.895,0.88,0.909
2021-09-27,2021-10-03,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.883,0.868,0.897
2021-09-27,2021-10-03,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.863,0.8440000000000001,0.88
2021-09-27,2021-10-03,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8740000000000001,0.858,0.889
2021-09-27,2021-10-03,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.879,0.862,0.894
2021-09-27,2021-10-03,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.884,0.868,0.898
2021-09-27,2021-10-03,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.887,0.871,0.9
2021-09-27,2021-10-03,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.879,0.862,0.894
2021-09-27,2021-10-03,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9129999999999999,0.9,0.9229999999999999
2021-09-27,2021-10-03,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8759999999999999,0.8590000000000001,0.8909999999999999
2021-09-27,2021-10-03,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8759999999999999,0.8590000000000001,0.892
2021-10-04,2021-10-10,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.89,0.875,0.903
2021-10-04,2021-10-10,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.871,0.853,0.888
2021-10-04,2021-10-10,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.882,0.866,0.8959999999999999
2021-10-04,2021-10-10,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.885,0.87,0.899
2021-10-04,2021-10-10,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.889,0.8740000000000001,0.904
2021-10-04,2021-10-10,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.892,0.878,0.9059999999999999
2021-10-04,2021-10-10,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.885,0.87,0.9
2021-10-04,2021-10-10,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9179999999999999,0.907,0.9279999999999999
2021-10-04,2021-10-10,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.882,0.866,0.8959999999999999
2021-10-04,2021-10-10,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.882,0.866,0.897
2021-10-11,2021-10-17,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.9079999999999999,0.8959999999999999,0.919
2021-10-11,2021-10-17,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.894,0.878,0.9079999999999999
2021-10-11,2021-10-17,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.903,0.889,0.915
2021-10-11,2021-10-17,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.905,0.8909999999999999,0.917
2021-10-11,2021-10-17,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9079999999999999,0.895,0.92
2021-10-11,2021-10-17,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9109999999999999,0.898,0.922
2021-10-11,2021-10-17,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.905,0.8909999999999999,0.917
2021-10-11,2021-10-17,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.932,0.9229999999999999,0.941
2021-10-11,2021-10-17,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.902,0.888,0.914
2021-10-11,2021-10-17,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9009999999999999,0.887,0.914
2021-10-18,2021-10-24,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.902,0.889,0.914
2021-10-18,2021-10-24,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.888,0.872,0.903
2021-10-18,2021-10-24,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.897,0.883,0.91
2021-10-18,2021-10-24,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.898,0.884,0.9109999999999999
2021-10-18,2021-10-24,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9009999999999999,0.887,0.914
2021-10-18,2021-10-24,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.905,0.892,0.917
2021-10-18,2021-10-24,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.898,0.884,0.9109999999999999
2021-10-18,2021-10-24,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9279999999999999,0.9179999999999999,0.937
2021-10-18,2021-10-24,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.895,0.88,0.9079999999999999
2021-10-18,2021-10-24,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.894,0.879,0.9079999999999999
2021-10-25,2021-10-31,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.903,0.89,0.915
2021-10-25,2021-10-31,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.89,0.8740000000000001,0.905
2021-10-25,2021-10-31,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.899,0.885,0.912
2021-10-25,2021-10-31,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.899,0.885,0.912
2021-10-25,2021-10-31,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9,0.8859999999999999,0.914
2021-10-25,2021-10-31,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9059999999999999,0.892,0.9179999999999999
2021-10-25,2021-10-31,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.899,0.884,0.912
2021-10-25,2021-10-31,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9279999999999999,0.917,0.937
2021-10-25,2021-10-31,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.895,0.88,0.9079999999999999
2021-10-25,2021-10-31,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.894,0.879,0.9079999999999999
2021-11-01,2021-11-07,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.903,0.89,0.914
2021-11-01,2021-11-07,North East,E12000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.8909999999999999,0.875,0.9059999999999999
2021-11-01,2021-11-07,North West,E12000002,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9,0.8859999999999999,0.912
2021-11-01,2021-11-07,Yorkshire and The Humber,E12000003,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9,0.8859999999999999,0.912
2021-11-01,2021-11-07,East Midlands,E12000004,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9,0.8859999999999999,0.9129999999999999
2021-11-01,2021-11-07,West Midlands,E12000005,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.9059999999999999,0.892,0.9179999999999999
2021-11-01,2021-11-07,East of England,E12000006,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.899,0.885,0.912
2021-11-01,2021-11-07,London,E12000007,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.927,0.9159999999999999,0.9359999999999999
2021-11-01,2021-11-07,South East,E12000008,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.895,0.88,0.9079999999999999
2021-11-01,2021-11-07,South West,E12000009,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,regional,2022-05-04,0.894,0.879,0.9079999999999999
2021-11-08,2021-11-14,England,E92000001,standard,/Users/eidesfun/code/inc2prev/data-processed/ab/covid19infectionsurveyantibodies20220504.xlsx,national,2022-05-04,0.91,0.898,0.9209999999999999
